file_name;classes;text;bow_preproc;gboed_preproc;gboed_freq_class;gboed_dist_class
1515011.txt;negado;"Prezados,  Com os devidos cumprimentos, solicitamos ao Núcleo de Coordenação de Gestão de Sistemas e de Informação para Ações de Controle (DCINF) da CGU a disponibilização do código fonte da ferramenta ""Análise de Licitações e Editais"" (ALICE), bem como a documentação das especificações produzidas para o software. A ferramenta foi criada pelo DCINF/CGU.  Solicita que, caso o pedido de informação seja novamente negado, nos moldes do que já ocorreu no pedido nº 00075001506201719, esta CGU informe o fundamento legal da negativa e anexe o ato administrativo responsável pela classificação da informação.  Att.  Elias Jacob";prez dev nucl gesta sistem aco control dcinf cgu codig font analis edit alic softwar foi cri dcinfcgu solicit ped neg mold ocorr ped cgu inform legal negat anex ato att eli jacob;prezados com os devidos cumprimentos <solicito><DT> ao núcleo de coordenação de gestão de <e sic><PT> e de informação para <ações><PT> de controle dcinf da cgu a disponibilização do <arquitetura detalhada do alice><NT> da ferramenta    análise de licitações e editais    alice bem como a documentação <cargos efetivos><PT> <arquitetura detalhada do alice><NT> . a ferramenta foi criada pelo dcinf cgu . <solicito><DT> que caso o <pedidos><PT> seja novamente negado nos moldes do que já ocorreu no <pedidos><PT> nº 00075001506201719 esta cgu informe o <fundamentação><PT> <norma><PT> da negativa e anexe o ato administrativo responsável pela classificação da informação . att . elias jacob .;concedido;concedido
1990092.txt;negado;Solicito as entrevistas, os questionários, registros fotográficos e checklist utilizado pela fiscalização no relatorio n° 201602509. (Programa de Fiscalização em Entes Federativos) ;solicit registr checklist utiliz relatori program entes;<solicito><DT> as entrevistas os questionários registros fotográficos e <documentos de fiscalização><NT> no relatorio n° 201602509 . <programa de fiscalização><PT> em entes federativos .;negado;negado
2305151.txt;negado;Prezados,  solicito, via LAI, a lista completa dos 1.366 beneficiários do Auxílio Emergencial no Distrito Federal que possuem vínculo como agente público estadual, distrital ou municipal, identificados pelo cruzamento de dados realizado pela Controladoria Geral da União.   Solicito a descrição de nome completo, CPF, órgão de atuação do beneficiário, valor recebido e número de parcelas, se ele já devolveu o valor recebido inadequadamente.   Aguardo.;prez solicit lai list complet auxili distrit federal possu vincul agent public estadual distrital municipal dad realiz geral unia solicit descrica nom complet cpf orga atuaca valor receb numer parcel devolv valor receb aguard;prezados <solicito><DT> via lai a <lista><DT> completa dos 1 366 <auxílio emergencial><NT> no distrito federal que possuem vínculo como <auditor federal de finanças e controle><PT> estadual distrital ou municipal identificados pelo cruzamento de dados realizado pela controladoria geral da união . <solicito><DT> a descrição de <informação pessoal><NT> <informação pessoal><NT> <órgãos><PT> de atuação do beneficiário <valor><PT> recebido e <número><PT> de parcelas se ele já devolveu o <valor><PT> recebido inadequadamente . aguardo .;concedido;negado
2197981.txt;negado;Prezados,  Em 11/2016 recebemos uma Auditoria da CGU para os cursos a distancia da Universidade Federal de Pernambuco(UFPE). Favor enviar o resultado desta auditoria, o relatório final deste trabalho realizado. Eu procurei no site da CGU e não encontrei este relatório da Auditoria. Por isso solicito por este canal.  Desde já agradeço!;prez receb auditor cgu curs distanc federal ufpe favor envi result auditor relatori final trabalh realiz procur sit cgu encontr relatori auditor solicit canal agradec;prezados em 11 2016 recebemos uma auditoria da cgu para os <capacitação><PT> a distancia da universidade federal de pernambuco ufpe . <favor><DT> <solicito><DT> o <resultado><PT> desta auditoria o relatório final deste <ações><PT> realizado . eu procurei no site da cgu e <não encontrei><DT> este <relatório de auditoria><NT> . por isso <solicito><DT> por este <cadastro><PT> . desde já agradeço .;concedido;concedido
2177253.txt;negado;"Solicito acesso ao anexo ""Planilha contendo a relação dos servidores analisados (SEI nº 1327818)."", citado no documento ""NOTA TÉCNICA Nº 2569/2019/SANTA CATARINA"" (SEI: 1336273). Envio esse documento em anexo para referência";solicit acess anex planilh cont relaca sei cit document not tecnic catarin sei envi document anex;<solicito><DT> <acesso><DT> ao <anexo><PT>    planilha contendo a relação dos <profissionais><PT> analisados sei nº 1327818 . citado no documento    <documentos de fiscalização><NT> nº 2569 2019 santa catarina    sei 1336273 . <solicito><DT> esse documento em <anexo><PT> para referência .;concedido;concedido
1630804.txt;negado;À Secretaria Federal de Controle – SFC/CGU, com base na Lei de Acesso a Informação: Citado no Relatório de Auditoria nº 201216833 da SFC/DIAMB – Coordenação-Geral de Auditoria da Área de Meio Ambiente – SFC/CGU, datado de 24/02/2014 – CONSTATAÇÃO 014 (1.1.1.14), página 79 verso a 87 verso do relatório, venho REQUERER cópia dos PAPÉIS DE TRABALHO e dos DOCUMENTOS que serviram de suporte para fundamentar conclusão da análise do controle interno (páginas 86/87 do relatório de auditoria da CGU), com destaque para a seguinte afirmativa: “O entendimento desta Controladoria é de que o Chefe da Unidade de Auditoria Interna, após tomar conhecimento de fatos relatados por sua equipe, tem o dever de adotar ações condizentes com a posição que seu cargo ocupa no organograma da Instituição, como, por exemplo, comunicar ao Presidente do Ibama a ocorrência das graves irregularidades identificadas por sua equipe da mesma forma, propor medidas tempestivas para a melhoria dos controles da execução daqueles serviços, com vistas a evitar maiores prejuízos financeiros à Autarquia.”;federal control sfccgu bas lei acess cit relatori auditor sfcdiamb geral auditor are mei ambient sfccgu dat pagin vers vers relatori venh requer cop pap trabalh serv suport conclusa analis control intern pagin relatori auditor cgu destaqu seguint chef unidad auditor intern tom fat relat equip tem dev adot aco posica carg ocup exempl comunic ibam grav equip form propor med melhor control execuca servic vist evit maior prejuiz autarqu;à secretaria federal de controle – sfc cgu com base na lei de <acesso><DT> a informação citado no <relatório de auditoria><NT> nº 201216833 da sfc diamb – coordenação geral de auditoria da <cadastro><PT> de <cadastro><PT> ambiente – sfc cgu datado de 24 02 2014 – constatação 014 1 1 1 14 página 79 verso a 87 verso do relatório venho <requerer><DT> cópia dos papéis de <ações><PT> e dos documentos que serviram de suporte para fundamentar <decisão><PT> da análise do controle interno páginas 86 87 do <relatório de auditoria><NT> da cgu com destaque para a seguinte afirmativa “ o entendimento desta controladoria é de que o chefe da unidade de auditoria interna após tomar conhecimento de fatos relatados por sua equipe tem o dever de adotar <ações><PT> condizentes com a <decisão><PT> que seu <cargos efetivos><PT> ocupa no <organograma><PT> da instituição como por exemplo comunicar ao presidente do ibama a ocorrência <cargos efetivos><PT> graves <irregularidades><NT> identificadas por sua equipe da mesma <formato digital><PT> propor <multas><PT> tempestivas para a melhoria dos controles da execução daqueles serviços com <informar><DT> a evitar maiores prejuízos financeiros à autarquia ” .;concedido;concedido
1985991.txt;negado;Prezados, Solicito informações acerca da tramitação do processo nº 00190.003107/2013-42, cujo objeto é a investigação decorrente em trâmite perante essa CGU, para a apuração de irregularidades existentes na contratação entre CAPES e Elsevier. Solicitamos informações sobre os atos praticados a partir de agosto de 2015 até a presente data. Solicitamos, também, se possível, cópias dos documentos juntados aos autos desde essa data. Desde já agradecemos pela atenção dispensada.;prez solicit process objet tramit cgu apuraca cap elsevi atos part agost present dat possivel cop junt aut dat atenca;prezados <solicito><DT> informações acerca da <investigação em trâmite><NT> nº 00190 003107 2013 42 cujo objeto é a investigação decorrente em <comissão de sindicância><NT> perante essa cgu para a <superfaturamento><NT> de <irregularidades><NT> existentes na contratação entre capes e elsevier . <solicito><DT> informações sobre os atos praticados a partir de agosto de 2015 até a presente <data de atualização><PT> . <solicito><DT> também se possível cópias dos documentos juntados aos autos desde essa <data de atualização><PT> . desde já agradecemos pela atenção dispensada .;negado;negado
2275922.txt;negado;Desde o início da Pandemia, quantas investigações da CGU concluíram o cometimento de atos ilícitos relacionados ao gasto de dinheiro público em cada Unidade da Federação e que tipo de irregularidade foi verificada em cada uma dessas investigações? (Por favor, detalhar os montantes desviados ou a apuração de eventual sobrepreço em cada investigação.) ;inici pandem cgu atos ilicit gast dinheir public unidad federaca tip foi favor detalh montant desvi apuraca eventual;desde o início da pandemia <quanto><DT> <investigação preliminar><NT> da cgu concluíram o cometimento de atos ilícitos <com relação><DT> ao <gasto><PT> de dinheiro público em cada unidade da federação e que tipo de irregularidade foi verificada em cada uma dessas <investigação preliminar><NT> . <favor><DT> detalhar os <valor><PT> desviados ou a <superfaturamento><NT> de eventual <superfaturamento><PT> em cada <investigação preliminar><NT> .;neutro;concedido
1609239.txt;negado;Pedido de acessos as respostas aos ofícios enviados à Agência Nacional de Energia Elétrica - ANEEL e à Eletrobras Distribuição Amazonas - AmE acerca das análises efetuadas por aqueles órgãos/entidades em relação à solicitação da empresa Gopower & Air Locação e Equipamentos Industriais Ltda, no âmbito do contrato OC nº 109035/2017. NUP 00106.016159/2018-03  O acesso é requerido tendo em vista que atuo no mesmo escritório que a Dra. Patrícia Agra Araujo, patrona da GoPower na demanda mencionada. Saliento que já recebemos o acesso aos ofícios que foram enviados, e por essa razão, solicitamos, nesse momento, acesso as respostas.;ped acess respost ofici envi agenc nacional energ eletr aneel amazon ame analis efetu relaca empres gopow air locaca ltda ambit contrat nup acess requer tend vist atu dra patric agra arauj patron gopow demand salient receb acess ofici for envi raza moment acess respost;<pedidos><PT> de acessos as <resposta><PT> aos ofícios enviados à agência nacional de energia elétrica aneel e à <petrobras><NT> distribuição amazonas ame acerca <cargos efetivos><PT> análises efetuadas por aqueles <órgãos><PT> entidades em relação à <solicito><DT> da empresa gopower air locação e equipamentos industriais ltda no âmbito do <contrato><PT> oc nº 109035 2017 . nup 00106 016159 2018 03 o <acesso><DT> é requerido tendo em vista que atuo no mesmo escritório que a dra . patrícia agra araujo patrona da gopower na demanda mencionada . saliento que já recebemos o <acesso><DT> aos ofícios que foram enviados e por essa razão <solicito><DT> nesse momento <acesso><DT> as <resposta><PT> .;concedido;concedido
1713705.txt;negado;"Bom dia,  Gostaria de saber onde posso encontrar os relatórios referentes às ""Operações Especiais"" realizadas por este órgão, vez que o sistem da pesquisa de relatórios foi atualizado e não disponibiliza nenhum destes na linha de atuação referida. Note-se que não me refiro aos sumários disponíveis na página, mas aos relatórios que antes eram disponibilizados!  Obrigada!";dia gost sab poss encontr operaco espec orga vez sist pesquis foi linh atuaca refer not refir sumari pagin eram obrig;bom <data de posse><PT> <gostaria><DT> de <saber><DT> <aonde><DT> <acesso><DT> encontrar os relatórios referentes às    <operações especiais><NT>    realizadas por este <órgãos><PT> vez que o sistem da pesquisa de relatórios foi atualizado e não disponibiliza nenhum destes na linha de atuação referida . note se que não me refiro aos sumários disponíveis na página mas aos relatórios que antes eram disponibilizados . obrigada .;concedido;concedido
